"snapshot-date","sku","fnsku","asin","product-name","condition","available","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-365-plus-days","currency","qty-to-be-charged-ltsf-6-mo","projected-ltsf-6-mo","qty-to-be-charged-ltsf-12-mo","estimated-ltsf-next-charge","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","Total Reserved Quantity","unfulfillable-quantity","weeks-of-cover","weeks-of-cover-estimated-excess-quantity","recommended-order-quantity","recommended-order-date","restock-plus-seller-eligible","restock-plus-seller-opted","restock-plus-suggested-weeks-of-cover","restock-plus-storage-incentives","restock-plus-total-incentives","proposed-restock-plus-cover-start-date","proposed-restock-plus-cover-end-date","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Transfer","Reserved FC Processing","Reserved Customer Order","Total Days of Supply (including units from open shipments)"
"2026-06-03","HCBAF0010","X001O45SXX","B09PWJD84N","Generic Shuya Fan Head Fabric Cover To Store Fans Safely And To Be Protected From Dust Duck Design - Multi Color","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","45.63","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA02G004719","X0028LMTXD","B09MQZQ67W","Silicone coated stainless steel clothes hanger - 10 pieces - light green","","0","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","","84.9","","","","","","","","0","","","0","0","0","0","0","0","0.0","0","0","","false","","","0.0","0.0","","","","0","0","0","0",""
"2026-06-03","HKTDDS002","X001SBMTHP","B091CNMYS8","Pack of 100 Colourful Drinking Straws - Long and Flexible - Disposable - Ideal For Parties, Bars, Drinks, Smoothies - Useful For Arts And Crafts, One Size","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","28.58","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARMBA02G003893","X0028LE571","B0BZPC5JQT","MOERAE Baby Carrier, Breathable Baby Sling, Adjustable Baby Carrier, Multifunctional Thick Shoulder Straps, Baby Carrier Newborn from Birth for Babies from 0 to 36 Months (Pink)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","260.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARSTA01D604825","X0028LL0FB","B003HIL4SE","uni-ball uni F803081 1 Count (Pack of 1) FINE Marker 0.5mm Black","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","CreateShippingPlan","-1.0","","","","","EG","gl_office_product","","0","0","","","65.36","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","","0"
"2026-06-03","LBRAVELCGIR001","X002DLHWJ9","B0FM4G1XPX","Kids Insulated Lunch Bag & Travel Box - Cute 3D Cartoon Print Lunchbox with Multiple Compartments - Leak-Proof & Lightweight Food Container for School, Picnics & Day Trips - BPA-Free (Multi-Color)","","0","-1","","","","","","EGP","","","","","0","0","1","1","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","0","136.08","0.0","0.0","136.08","136.08","","","","0","","","0","0","0","0","0","0","0.0","0","0","","false","","","0.0","0.0","","","","0","0","0","0",""
"2026-06-03","DHDHBG011","X001TCYSU9","B0968XTQNL","Other Bath Safety helping hand handle","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_toy","","","0","","","115.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKCKO009","X001R9EPD9","B0C1P3WMFV","4pcs Plastic DIY Grip Drawer Organiser Dividers Household Storage Thickening Housing Spacer Sub-Grid Finishing Shelves for Home Tidy Closet Stationary Makeup Socks Underwear Scarves Organizer Pink","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","HHBB006","X0023ENYSJ","B09WRJ9VL8","Whitecloud TRANSFORMING HOMES® 811-7 Electrically Driven Magic Brush for Tiles; Sink Wash Basin Cleaning Brush,5 in 1 Magic Scrub Brush andheld Power Multiple Useful (19X12X6.5CM) Brown","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","162.19","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKBLBA006","X001OR66D1","B09MMGL4SQ","Sheet Mask 8 Count","","0","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_home","","","0","","","40.0","","","","","","","","0","","","0","0","0","0","0","0","0.0","0","","","false","","","","","","","","0","0","0","0",""
"2026-06-03","DKKTGKAM001","X001Q5DCGZ","B0969F6S41","Other Ramadan refrigerator magnet - 6 pieces","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","14.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKHCTVD003","X001ONSMDH","B08YNB7YSL","Bucket with Flat Mop Suitable for All Types of Smooth Floors","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","284.99","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARKS138G002097","X002B8TP7B","B08YNGZPDQ","6pcs/set Outlet Covers, Child Proof Safety Electrical Plugs Protector, Baby Proof white Safety Caps","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","98.28","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARKS135G006513","X002CGG94J","B0965LP724","Agfa Wooden Round Bread Basket, 30 cm - Brown and Beige","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","108.4","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","OOTTT002","X002318RPR","B091NWY9R9","IVY Double face washable 3 cm in length 5 meters","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","57.57","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARSTA03D724892","X0028LE3KP","B08WJNHQFD","Faber-Castell 163504 Geometrical Set - 4 Pieces","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","CreateShippingPlan","-1.0","","","","","EG","gl_office_product","","0","0","","","39.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","","0"
"2026-06-03","ARKS034G006547","X002CGKADZ","B0DP7DZ2XK","Happy Home Professional Balloon Whisk, black Stainless Steel Handle, 30cm.","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","110.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARTS060G001627","X002B8TP5N","B09P5MTTJF","Generic Laser Garden Scissors - Modern, Ambidextrous, Stainless Steel, Multi-Color","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home_improvement","","","0","","","150.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARSTS035E084751","X002C2L6ZZ","B082W7V3C3","Deli u516 neon fluroscent hb graphite pencil pack of 12 pencils - multi color","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_office_product","","","0","","","91.2","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DANHD007","X001P7PUVT","B0922RVQY2","Memory Foam Neck Rest Travel Pillow, U Shaped Pillow Blue Gh4990","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","318.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","4P-FNAR-TWU3","X002EB5IUN","B0FQ2Y75DX","Stainless Steel Vacuum Insulated Travel Mug, 500ml, Double Wall, Leakproof with BPA-free Lid","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","01ARHS034G002784","X002C23FYF","B0923L6H8V","Dragon Pink Polyester Travel Organizer - 6 PCS Rectangular Storage Bags - 25 cm x 15 cm x 35 cm - Clothing Sorting Package - Lightweight and Durable with Zipper Closure","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_luggage","","","0","","","165.46","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","03ARHA07G001994","X0028LE6FR","B091CN9JW2","Food Balance - Mechanical","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","941.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","13ARHA02G002","X0028LLA83","B08QNGCQR7","AVendor Sklle 4 Set Foldable Underwear Drawer Organizer and Closet Dividersï¼Å’ for Ties Socks Shorts Bra Underwear Divider Drawer Lidded Closet Home Organizer Container (White)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","96.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","B08S3SVBFJ","X002C0NQSH","B08S3SVBFJ","Sanbo Women's Hijab Clip Pins - 12 Pieces- Multi","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_apparel","","","0","","","110.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","B07YNS7CBK","X002C0T1EZ","B07YSKG6BJ","Crystals JANOON Collapsible Laundry Basket Folding Cloth Washing Pop Up Storage Bin 22L","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","610.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","07ARHA02G002400","X0028LJIYL","B08YNPDZDF","Silicone seat cushion","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_furniture","","","0","","","199.95","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","RPPS001","X00231S2MP","B091NY9JGR","IVY Double Face Washable Tapes (3cm in Length, 5m)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_office_product","","","0","","","100.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHS034G004855","X002C20AGB","B096RDD5BF","Dusgut Water Bottle with Portable Lid Metal Thermos Vacuum Insulated Stainless Steel | Reusable Leak Proof BPA-Free Flask | 17oz, Black","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","159.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKKTGCU005","X001R1XKH9","B0BZZ1VBKH","2 in 1 Food Spoon Strainer Stainless Steel Fried Food Oil-Frying Filter Spoon with Clip Kitchen Tool","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKKBICM00 6","X001SEX2YB","B097F69FQS","Dunya Silicone Ice Tray with Plastic Cover","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","126.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA02G005602","X002E9MFUL","B0B6STJ2XS","Gohar Drying Rack Regular Size Economy","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","799.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA07G002242","X0028LETYZ","B096D857YV","Plastic garbage bin - assorted color","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","110.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKTCFSH001","X001OJA0SB","B096QY7FD5","Wooden honey spoon","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","42.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","W6-3VK2-UI48","X002IBIPWR","B0GLHFFDMW","EliteDrive™ Perforated Leather Steering Wheel Cover – Heavy Duty Breathable Anti-Slip Comfort Grip, Universal 15” Fit, Premium Interior Protection, Durable Upgrade for Sedans & SUVs, Black & Blue","New","19","0","19","0","0","0","0","EGP","0","0.0","0","0.0","0","1","5","10","","326.12","0.0","326.12","0.0","Edit listing","0.65","0.009142","cubic meter","Oversize","0.173707","EG","gl_automotive","","366","0","76","24","326.12","0.0","288.48","1442.4","2884.8","0","2","17","0","0","","0","0","0","0","0","0","52.0","17","0","","false","","","0.0","0.0","","","2026-05-27","19","0","0","0","366"
"2026-06-03","B07PYFBQDG","X002C0P261","B07PYFBQDG","Fdit Rolling Pin Pastry and Pizza Baker Roller Wooden Baking Kitchen Utensils (#2)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","97.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA07G00603","X0028LKFC5","B09237RXB1","Dantil washer cover - Multi color","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","CreateShippingPlan","-1.0","","","","","EG","gl_home","","0","0","","","333.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","","0"
"2026-06-03","SSWS 0007","X001U0AEDF","B07VYV5K4H","The Purple Tree Hello Master Frosted Water Bottle ABS Plastic Bottle (500 ml) (pack of 1) wide mouth colorful water bottle for everyday use office use fridge bottle (Pink)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","87.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKTD12","X001TD71Q1","B08WJPSRSD","MT Popcorn Container Cup with Lid - Multi Color","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","16.5","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","02ARHA02G001323","X0028LKWGT","B08YNPGPR3","GOLONE Radio RX-607AC - BLACK","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_electronics","","","0","","","297.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","02ARHA07G001489","X0028LKMO1","B091C15JYR","Generic Stainless Steel Knife Sharpener With 3 Stage And Plastic Handle For Kitchen - Red Black","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","66.2","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","HHSBMH004","X0023EW71T","B07VC7R8C4","Scarlett 7 speed egg beater","","0","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","","234.9","","","","","","","","0","","","0","0","0","0","0","0","0.0","0","","","false","","","","","","","","0","0","0","0",""
"2026-06-03","01ARKS138G002580","X002BBXM8L","B08YNHHNX2","Generic Tea filter infuser stainless steel","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","79.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA07G00523","X0028LKW4L","B09K3LLX1Y","COOLBABY 25oz/500ML Stainless Steel Water Bottle Double Walled Sports Water Bottle Vacuum Insulated Cola Shape Travel Thermal Flask BPA Free","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","98.94","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA04G001752","X0028LJIP5","B09234WVDF","3D Magnetic refrigerator sticker wall decal simulation butterfly PVC material purple red 12pcs a set","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","36.1","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA02G001095","X0028LMS2P","B083XL868G","Fabric mesh laundry bag, 30x40 cm - white pink","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","19.15","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","08ARKS138G003866","X002BBTVKJ","B0CGQ49HGT","Oil Sprayer for Cooking, 250ml Spray Bottle for Kitchen, Air Fryer Accessories, Continuous Mister, Olive Oil Dispenser for Baking, BBQ","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","68.24","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","B09H53TW28","X002C0HKAR","B09H53TW28","M-Design Cutlery Drainer - 12.5 x 12.5 x 18.5cm - Gray","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","100.32","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARSTA01D704921","X0028LN2TD","B07RLQ4QRF","Keyroad kids scissors plastic 12.5 cm nr kr971404multicolor - 1 piece","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_office_product","","","0","","","21.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","04ARHA02G001677","X0028LJINH","B09Q1KZYBD","استاند ملابس","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","480.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARAUA02G005493","X0028LEVVL","B0D2Y19NMG","SuperWiper Blade All Weather Performance, Superior Windshield Contact, Streak,Free Wipe Technology 20 inches","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_automotive","","","0","","","47.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARKS034G006307","X002B627O1","B0CTFMHFZT","Phoenix SMART LOCK Acrylic Refrigerator Box Set, 3-Pack, 3 Different Sizes: 400ml, 1000ml, 2700ml","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","460.34","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKCRS004","X001O4X501","B093LK1ZP3","Lulizzie Credible Spice Jar Organizer for Kitchen Cabinet Countertop, Kitchen Drawer Organiser Tray, 8 Grids Spice Draw Organize Kitchen Supplies","","0","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","","118.0","","","","","","","","0","","","0","0","0","0","0","0","0.0","0","","","false","","","","","","","","0","0","0","0",""
"2026-06-03","ARHA02F076202","X0029OIXTN","B00ENIOYWA","Rayen 6083.01 Double Hook Over the Door Hanger, White (Made in Spain)","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_furniture","","","0","","","147.81","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DKHKKBBMT003","X001OUOMLL","B091D1HMK5","Granite cake mold","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","160.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","02ARHS034G006249","X002B60JB9","B0CJFYDF5V","2 Pack Belt Hanger for Closet, Sturdy Wooden Belt Holder with 8 Hooks, Space Save Tank Top Bra Hanger, Wood Belt Organizer for Closet, 360°Rotating Tie Rack for Belt Tie Scarf Tank Top Accessories","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","115.04","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA04F175806","X0028LN2ZR","B07DZQY9NS","Maya Pack 5 Pcs Microfiber Cloth 26%Carbon/ 74%Microfiber 350 G 38 x 38 cm Blue 07149","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home_improvement","","","0","","","149.83","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKHVB002","X001OB5Q2T","B081TK8VS2","Window Groove Cleaning Tool Brush Detachable Door Track Groove Corner Keyboard Slot Cleaning Brush with Dustpan 2 Pack","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","30.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","MD-XOU6-D82J","X002ED57E3","B0FQ64G5QF","Glass Storage Jars with Bamboo Lids and Gold Deer Handles, Set of 3, 9 x 12 cm, Clear","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_home","","","0","","","","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","DHKKCSK002","X001OL2ATL","B00J04IYY6","Metaltex shelf mug holder, polytherm coated, silver, spidermug","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_kitchen","","","0","","","120.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","VT-VJ6H-593Z","X002G6EM3Z","B0G1Z24D5Z","Funny Gentleman Cat Ceramic Mug – Cute Bow Tie & Top Hat Design, Dishwasher Safe – Perfect Gift for Cat Lovers, Home & Office.","","0","-1","","","","","","EGP","","","","","0","0","0","0","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","Standard","","EG","gl_kitchen","","","0","","","189.12","0.0","0.0","0.0","0.0","","","","0","","","0","0","0","0","0","0","0.0","0","0","","false","","","0.0","0.0","","","","0","0","0","0",""
"2026-06-03","ARHS034G003404","X002C21BP5","B09L85W3PG","ZKG Brass Hose Nozzle High Pressure for Car or Garden Adjustable Water Sprayer from Spray to Jet Heavy-Duty Hose Nozzle for Gardening Hose Nozzle + Hose Tap Connector","","","-1","","","","","","EGP","","","","","","","","","","0.0","0.0","0.0","0.0","NoRestockExcessActionRequired","-1.0","","","","","EG","gl_outdoors","","","0","","","130.0","","","","","","","","0","","","0","","","","0","","0.0","0","","","false","","","","","","","","0","","0","",""
"2026-06-03","ARHA07G002607","X0029IRBFL","B096L786WF","Generic Stainless Steel Corer - Silver and Black","","0","-1","","","","","","EGP","","","","","0","0","0","0","","0.0","0.0","0.0","0.0","CreateShippingPlan","-1.0","","","Standard","","EG","gl_home","","0","0","","","20.3","0.0","0.0","0.0","0.0","","","","0","","","0","0","0","0","0","0","0.0","0","20","06/03/2026","false","","","0.0","0.0","","","","0","0","0","0","0"
